# loss loss_val
2.1192 2.2199
2.1936 2.1743
2.1801 2.1595
2.1914 2.1707
2.1409 2.2152
2.1651 2.1965
2.1659 2.1938
2.1876 2.2462
2.2284 2.2080
2.1736 2.1745
2.1618 2.2151
2.1639 2.1701
2.1722 2.2330
2.2319 2.2450
2.2226 2.1764
2.1344 2.1834
2.1659 2.1509
2.2549 2.1579
2.2420 2.1471
2.2020 2.2251
2.2175 2.1091
2.2078 2.1889
2.1263 2.2506
2.1748 2.2236
2.1186 2.1880
2.1844 2.1960
2.2202 2.2196
2.1892 2.1433
2.1673 2.1725
2.1897 2.1438
2.1711 2.1305
2.1598 2.1724
2.2359 2.1809
2.2175 2.2350
2.1904 2.2568
2.2055 2.2337
2.2367 2.1933
2.1591 2.2212
2.2238 2.2163
2.2306 2.2195
2.1785 2.2604
2.2242 2.1893
2.2005 2.2422
2.1885 2.1399
2.2479 2.2082
2.1757 2.1311
2.2112 2.1207
2.2593 2.2343
2.2360 2.2093
2.2462 2.2599
2.2364 2.2694
2.1842 2.2320
2.2823 2.2342
2.2029 2.2477
2.1962 2.2519
2.1808 2.2253
2.1576 2.2095
2.1930 2.1579
2.1101 2.2154
2.1605 2.1640
2.1779 2.1912
2.2026 2.1615
2.1921 2.2230
2.2128 2.2864
2.1247 2.2138
2.1773 2.2241
2.1909 2.2721
2.1377 2.2350
2.1694 2.2174
2.1471 2.2448
2.2239 2.2018
2.2312 2.1759
2.0988 2.2434
2.1750 2.1821
2.2923 2.2404
2.2087 2.2393
2.2265 2.1694
2.2283 2.1944
2.2075 2.1985
2.1856 2.2088
2.2010 2.2069
2.1545 2.2404
2.2023 2.2523
2.1993 2.1823
2.1872 2.1594
2.2118 2.1507
2.1931 2.2112
2.1704 2.2006
2.2029 2.2044
2.2635 2.1801
2.1881 2.1760
2.1952 2.2213
2.1484 2.1882
2.1866 2.2189
2.2152 2.1646
2.1647 2.2187
2.1787 2.2077
2.2125 2.1629
2.1178 2.2052
2.2697 2.2393
2.1688 2.1948
2.2380 2.2597
2.1950 2.2717
2.2557 2.2872
2.1992 2.2262
2.1148 2.2564
2.1677 2.2289
2.2428 2.2810
2.2032 2.2434
2.2168 2.2109
2.1620 2.2403
2.1890 2.2396
2.1429 2.1974
2.2662 2.2157
2.1882 2.2004
2.2255 2.1615
2.1757 2.2553
2.2818 2.2361
2.1984 2.2447
2.3074 2.1841
2.1701 2.3080
2.3028 2.2188
2.3051 2.1787
2.2127 2.2109
2.2177 2.2377
2.1875 2.2980
2.3423 2.1785
2.1703 2.2657
2.2560 2.2775
2.0923 2.2345
2.2088 2.2677
2.3199 2.1778
2.2057 2.2496
2.2993 2.2625
2.2274 2.1985
2.2462 2.2391
2.2283 2.2158
2.3284 2.2772
2.1387 2.2607
2.3042 2.2599
2.2952 2.1420
2.1737 2.2944
2.2605 2.2557
2.2241 2.1825
2.1862 2.2314
2.2123 2.2719
2.2505 2.1837
2.1938 2.2162
2.2704 2.2468
2.2148 2.2107
2.1756 2.1801
2.1884 2.2205
2.1772 2.1802
2.1552 2.2499
2.2783 2.2896
2.2154 2.2825
2.1582 2.2160
2.1975 2.1671
2.2298 2.1914
2.2459 2.1723
2.2135 2.2173
2.0903 2.2275
2.2984 2.2578
2.2700 2.2667
2.2058 2.2443
2.1664 2.2228
2.1982 2.3014
2.2526 2.1656
2.1730 2.2768
2.2630 2.2501
2.2064 2.2129
2.1280 2.2905
2.2539 2.2176
2.2257 2.2058
2.2175 2.2270
2.2287 2.2465
2.2003 2.1865
2.2528 2.2157
2.2553 2.1340
2.2228 2.1997
2.1991 2.1902
2.2572 2.2086
2.2259 2.2050
2.2281 2.2326
2.1820 2.1810
2.2126 2.1962
2.2515 2.2108
2.2163 2.2742
2.2101 2.3551
2.1666 2.2721
2.1354 2.2172
2.1605 2.2460
2.2136 2.2228
2.1795 2.2131
2.2236 2.1913
2.2176 2.2512
2.2213 2.2089
2.2263 2.1362
2.1846 2.1581
2.1686 2.2320
2.1747 2.1145
2.1322 2.2346
2.2014 2.1935
2.2237 2.1730
2.2564 2.2561
2.1922 2.1773
2.1245 2.1861
2.1508 2.1163
2.1762 2.1461
2.1756 2.1775
2.2138 2.2226
2.2266 2.1795
2.1902 2.1833
2.1726 2.2562
2.1738 2.2519
2.2220 2.1736
2.2238 2.2478
2.1671 2.2387
2.2196 2.1274
2.1753 2.1730
2.2104 2.2747
2.1625 2.1413
2.2147 2.2222
2.1642 2.1637
2.1461 2.1650
2.1860 2.1724
2.2120 2.2491
2.2094 2.2256
2.1640 2.1943
2.1686 2.2326
2.1792 2.1598
2.2047 2.1615
2.2091 2.1953
2.2387 2.2410
2.2334 2.1812
2.2005 2.1777
2.2094 2.2053
2.2264 2.2481
2.2128 2.2404
2.2170 2.2335
2.2070 2.1993
2.2120 2.2835
2.1373 2.2212
2.1689 2.1226
2.1958 2.1981
2.2081 2.1858
2.1913 2.2236
2.2625 2.2211
2.1720 2.2015
2.2053 2.1744
2.1871 2.1944
2.2229 2.2762
2.1351 2.2227
2.1694 2.2515
2.1820 2.2158
2.1895 2.2163
2.2200 2.2317
2.1704 2.2253
2.1778 2.2410
2.2178 2.2114
2.1696 2.2434
2.2551 2.1484
2.2781 2.1915
2.2031 2.2191
2.2344 2.2240
2.2078 2.2000
2.1603 2.1823
2.1586 2.2199
2.2064 2.1927
2.1490 2.1711
2.2437 2.2860
2.1889 2.2890
2.1663 2.1925
2.1845 2.2567
2.1431 2.1685
2.1560 2.1635
2.2444 2.1897
2.1738 2.2065
2.1470 2.2448
2.2310 2.2199
2.2012 2.2454
2.3330 2.2189
2.1654 2.2034
2.2057 2.2026
2.1986 2.2263
2.2432 2.1867
2.1791 2.1420
2.1771 2.1868
2.2159 2.2498
2.2642 2.1964
2.2336 2.1522
2.1833 2.2264
2.2111 2.2020
2.1708 2.2825
2.1984 2.1490
2.2026 2.1917
2.2622 2.2739
2.1890 2.2442
2.1729 2.1722
2.1699 2.1836
2.2571 2.2987
2.1341 2.2352
2.1875 2.2167
2.2004 2.2229
2.1839 2.2414
2.1479 2.1927
2.2022 2.2054
2.1332 2.1314
2.1801 2.1565
2.2002 2.2166
2.2031 2.2082
2.1945 2.1928
2.2775 2.1704
2.2159 2.2341
2.2376 2.1846
2.2534 2.1835
2.2163 2.1708
2.1860 2.2227
2.2964 2.2402
2.1835 2.2263
2.2213 2.2060
2.2620 2.1314
2.1950 2.2049
2.1889 2.2085
2.2784 2.2352
2.1375 2.1731
2.2053 2.2166
2.2508 2.2069
2.2549 2.1632
2.1821 2.1763
2.2367 2.1359
2.2843 2.2389
2.2954 2.2817
2.1219 2.2833
2.2001 2.2850
2.2370 2.2463
2.1391 2.2069
2.2001 2.1613
2.1708 2.2316
2.2303 2.1808
2.1235 2.2786
2.1756 2.1824
2.1956 2.2047
2.1819 2.2446
2.2157 2.2375
2.1904 2.2431
2.2311 2.2446
2.1799 2.1791
2.2730 2.1795
2.1492 2.2028
2.1545 2.2190
2.2385 2.1982
2.2473 2.2642
2.1743 2.2148
2.2169 2.2027
2.1855 2.1710
2.1938 2.2362
2.2102 2.2570
2.1622 2.1531
2.2057 2.2706
2.2210 2.1410
2.2776 2.2247
2.1608 2.2249
2.2232 2.1892
2.2337 2.2631
2.1791 2.1849
2.1963 2.2381
2.2584 2.1956
2.2076 2.1785
2.1834 2.2373
2.1836 2.2771
2.1456 2.1882
2.1049 2.1573
2.2286 2.1124
2.1932 2.1722
2.1949 2.1617
2.1885 2.2240
2.1711 2.2071
2.2224 2.2074
2.2199 2.1333
2.1235 2.3238
2.1903 2.2122
2.1835 2.2038
2.2307 2.1686
2.1743 2.1803
2.2097 2.1649
2.2166 2.1559
2.2071 2.1863
2.2494 2.2087
2.2195 2.1992
2.1520 2.2328
2.1798 2.1999
2.1766 2.2585
2.2211 2.1292
2.2164 2.2048
2.1873 2.2078
2.2082 2.0867
2.1574 2.1777
2.2615 2.1803
2.1819 2.1948
2.1993 2.1670
2.1808 2.1974
2.1584 2.2426
2.1998 2.1646
2.1436 2.1603
2.1831 2.1231
2.2430 2.2123
2.1841 2.1927
2.2225 2.1681
2.2416 2.1978
2.2412 2.1449
2.1671 2.1734
2.1951 2.2000
2.1872 2.1588
2.2623 2.2015
2.2264 2.1603
2.1463 2.1499
2.1468 2.2022
2.2297 2.1670
2.2421 2.3009
2.1596 2.2527
2.2056 2.1756
2.1409 2.2160
2.2555 2.1980
2.1756 2.1380
2.1310 2.1712
2.2292 2.2345
2.1919 2.2965
2.1529 2.1588
2.2330 2.1930
2.2382 2.2518
2.1326 2.1859
2.2424 2.1296
2.2217 2.1357
2.1911 2.2029
2.2151 2.2004
2.2386 2.1932
2.1737 2.1737
2.1977 2.1919
2.2603 2.1225
2.1838 2.2615
2.2257 2.1822
2.1415 2.2634
2.2496 2.2189
2.2074 2.2079
2.2307 2.1507
2.1682 2.2038
2.1428 2.2468
2.1413 2.1889
2.1958 2.3227
2.1719 2.2193
2.1462 2.1460
2.2412 2.2120
2.1466 2.2317
2.2207 2.2164
2.1655 2.2353
2.2097 2.2279
2.1435 2.1022
2.2348 2.1554
2.2234 2.2327
2.1793 2.2320
2.2445 2.2616
2.2603 2.2030
2.2429 2.1561
2.1808 2.2229
2.0986 2.2759
2.0909 2.2304
2.1876 2.3024
2.1958 2.2340
2.1628 2.1878
2.0525 2.1777
2.2284 2.2907
2.2133 2.2323
2.2524 2.2209
2.2154 2.1668
2.2537 2.1906
2.2204 2.2815
2.1975 2.1872
2.1369 2.2154
2.1854 2.1658
2.2031 2.1831
2.1700 2.2215
2.2185 2.1309
2.1749 2.1739
2.2222 2.1900
2.1666 2.2365
2.2015 2.2264
2.1880 2.2396
2.2296 2.1654
2.2676 2.1666
2.1405 2.2256
2.1450 2.1917
2.2331 2.2702
2.2486 2.2575
2.1836 2.1995
2.2028 2.1940
2.2467 2.2281
2.1837 2.1502
2.1700 2.2347
2.2143 2.2186
2.2001 2.1796
2.2691 2.2061
2.1793 2.2472
2.1686 2.1859
2.2163 2.2114
2.1182 2.2538
2.2214 2.1783
2.1714 2.2448
2.2032 2.2070
2.3023 2.1611
2.2030 2.2175
2.1103 2.1945
2.2358 2.1582
2.2945 2.1900
2.2427 2.2215
2.2273 2.2316
2.2333 2.1654
2.2208 2.2394
2.2216 2.2536
2.1396 2.2029
2.2166 2.1465
2.2496 2.1865
2.2293 2.1841
2.2232 2.2187
2.1949 2.1943
2.1229 2.2233
2.1822 2.2064
2.1283 2.2603
2.2030 2.1298
2.1970 2.2485
2.2339 2.1820
2.1175 2.1852
2.0742 2.1536
2.1371 2.1789
2.2743 2.2012
2.2065 2.2128
2.1940 2.1914
2.1541 2.1726
2.1368 2.2290
2.2092 2.2117
2.1446 2.2666
2.1806 2.1700
2.1954 2.2195
2.2109 2.1519
2.2727 2.1553
2.1743 2.1401
2.2343 2.2496
2.1488 2.1909
2.1771 2.2027
2.1861 2.1949
2.1429 2.2302
2.2001 2.1658
2.2195 2.1445
2.2218 2.2150
2.1574 2.1658
2.1345 2.1505
2.2138 2.1303
2.2084 2.1283
2.1824 2.2191
2.2336 2.1914
2.2512 2.2467
2.2123 2.2068
2.1797 2.1731
2.2050 2.2413
2.1610 2.1959
2.1914 2.1973
2.1568 2.2326
2.2060 2.1743
2.1982 2.1739
2.1924 2.1625
2.2130 2.2166
2.1651 2.1655
2.2297 2.2299
2.1528 2.2320
2.1822 2.2060
2.1521 2.2623
2.1330 2.1937
2.2115 2.1926
2.1912 2.1919
2.1946 2.2349
2.2171 2.1745
2.1566 2.1753
2.1455 2.2137
2.1880 2.1914
2.1689 2.1733
2.2067 2.2298
2.1681 2.2132
2.1811 2.2298
2.2365 2.2787
2.1880 2.1333
2.1938 2.2180
2.2402 2.1562
2.2073 2.1764
2.2258 2.1526
2.2390 2.1817
2.2157 2.1951
2.1896 2.1955
2.1757 2.2710
2.2327 2.2258
2.2337 2.1955
2.2794 2.2344
2.1791 2.2521
2.2202 2.2706
2.1854 2.1930
2.2103 2.2099
2.2461 2.1739
2.2003 2.2162
2.1851 2.2226
2.1721 2.2429
2.1555 2.1356
2.2321 2.1497
2.2126 2.2294
2.1895 2.1914
2.1759 2.2228
2.1832 2.1766
2.1763 2.1655
2.2398 2.2122
2.2261 2.2670
2.1309 2.1550
2.2326 2.2754
2.1433 2.2221
2.1357 2.1456
2.1669 2.2914
2.2556 2.1437
2.1149 2.2182
2.1861 2.1723
2.2109 2.2043
2.1855 2.1008
2.2266 2.1672
2.1778 2.1857
2.1986 2.1349
2.1839 2.1805
2.1497 2.2489
2.2006 2.2445
2.1878 2.1832
2.2923 2.1866
2.1332 2.1197
2.1734 2.1972
2.1682 2.1985
2.2170 2.3147
2.1486 2.1418
2.2118 2.1999
2.1946 2.1465
2.1783 2.2112
2.1479 2.2814
2.2398 2.1950
2.1946 2.1716
2.1440 2.2410
2.1543 2.2024
2.1891 2.1703
2.1837 2.1851
2.2329 2.2058
2.2246 2.2234
2.1462 2.2609
2.2407 2.2690
2.2310 2.2006
2.2066 2.1730
2.2164 2.1826
2.1606 2.1935
2.1834 2.2088
2.2715 2.1901
2.2656 2.1356
2.1628 2.1767
2.1826 2.2418
2.1885 2.2328
2.1594 2.1856
2.2014 2.2158
2.1639 2.2472
2.2355 2.2201
2.1803 2.0925
2.2757 2.2168
2.1796 2.2243
2.2141 2.1364
2.1953 2.1978
2.1745 2.2348
2.1647 2.2644
2.2733 2.2169
2.2541 2.2326
2.2016 2.1949
2.2800 2.1945
2.2013 2.2440
2.1676 2.2039
2.2102 2.1762
2.1342 2.3166
2.2273 2.1810
2.1841 2.2010
2.2146 2.2330
2.1714 2.2194
2.2725 2.1825
2.1680 2.2618
2.2311 2.2420
2.2204 2.1184
2.1394 2.2392
2.2047 2.2292
2.2425 2.2125
2.2332 2.1498
2.1605 2.1527
2.1676 2.1963
2.2467 2.1681
2.2147 2.2308
2.1944 2.2036
2.1697 2.2391
2.1961 2.2647
2.2212 2.1780
2.1175 2.2551
2.1614 2.2025
2.2211 2.2667
2.1700 2.2274
2.2053 2.1533
2.1995 2.1687
2.2303 2.1718
2.2245 2.2054
2.1723 2.1974
2.1496 2.2126
2.1905 2.1890
2.2125 2.1988
2.1967 2.1189
2.1946 2.2314
2.1419 2.1301
2.1865 2.1986
2.1951 2.1665
2.1753 2.2311
2.2584 2.1901
2.2009 2.1773
2.1952 2.1874
2.1765 2.2174
2.2486 2.1920
2.2155 2.2012
2.2217 2.1775
2.1399 2.1996
2.2008 2.2379
2.1483 2.1870
2.1431 2.2582
2.1258 2.1601
2.1694 2.1585
2.1827 2.1851
2.2514 2.1571
2.1854 2.2074
2.2046 2.1265
2.2616 2.2096
2.2588 2.2173
2.1919 2.1872
2.1901 2.2157
2.3176 2.2023
2.1930 2.1508
2.1926 2.2168
2.1600 2.1825
2.2465 2.2117
2.1486 2.1657
2.2184 2.1338
2.1947 2.2818
2.1458 2.1577
2.2033 2.2128
2.1820 2.2286
2.1622 2.1756
2.2596 2.2460
2.2448 2.2076
2.1771 2.2337
2.1279 2.1672
2.1661 2.1602
2.2397 2.2387
2.2493 2.2344
2.2107 2.1953
2.1899 2.1800
2.1348 2.2468
2.1841 2.2271
2.1823 2.1784
2.1602 2.1684
2.2077 2.2188
2.1788 2.1475
2.2414 2.2123
2.2485 2.1609
2.1985 2.2060
2.1863 2.1797
2.1472 2.1717
2.2633 2.1853
2.1723 2.1424
2.2578 2.2514
2.2189 2.2283
2.2057 2.1562
2.1828 2.2743
2.1941 2.2520
2.2287 2.1772
2.1361 2.1740
2.1355 2.2764
2.2210 2.1903
2.1862 2.2412
2.2248 2.1836
2.1520 2.1996
2.1751 2.2322
2.2273 2.2053
2.1416 2.2292
2.1504 2.2557
2.0820 2.1723
2.1655 2.2187
2.2322 2.2110
2.2163 2.2869
2.1577 2.1677
2.2388 2.1691
2.1918 2.2148
2.1262 2.1773
2.2476 2.1866
2.1807 2.2316
2.1697 2.1681
2.2656 2.1779
2.2185 2.2082
2.1435 2.2049
2.1540 2.2550
2.2473 2.2004
2.1813 2.2082
2.2064 2.1514
2.1333 2.2067
2.1765 2.1560
2.1161 2.1548
2.2262 2.1339
2.2550 2.1791
2.1407 2.2214
2.2563 2.2218
2.1881 2.2388
2.1986 2.2597
2.1810 2.2497
2.1577 2.2120
2.1821 2.2606
2.2174 2.2051
2.2273 2.2273
2.2056 2.2106
2.1790 2.1516
2.1316 2.2059
2.1633 2.1793
2.2178 2.1389
2.1433 2.1901
2.1572 2.1690
2.1452 2.1734
2.1638 2.1394
2.1827 2.2828
2.1243 2.1681
2.2551 2.2585
2.1844 2.1699
2.2229 2.2295
2.2230 2.1939
2.0912 2.1868
2.1625 2.1852
2.2047 2.1741
2.2463 2.2181
2.2220 2.1841
2.1991 2.1632
2.2106 2.2589
2.1527 2.2007
2.2082 2.2264
2.1917 2.1956
2.2530 2.1720
2.2077 2.1864
2.1423 2.2127
2.1680 2.2195
2.1566 2.1562
2.2282 2.1880
2.1589 2.2081
2.2107 2.1974
2.2500 2.2088
2.1443 2.1884
2.2474 2.2280
2.2097 2.1992
2.1321 2.1512
2.1756 2.1792
2.2438 2.2095
2.2543 2.1754
2.2286 2.1458
2.2421 2.2069
2.2727 2.1817
2.1795 2.2428
2.1960 2.1558
2.1588 2.1022
2.1615 2.2847
2.1961 2.1771
2.1310 2.2006
2.2812 2.2039
2.1943 2.2487
2.1526 2.1772
2.2731 2.1271
2.1622 2.1316
2.2080 2.1986
2.1703 2.1533
2.1655 2.1786
2.2085 2.2107
2.1552 2.2106
2.1514 2.1742
2.2551 2.2015
2.2127 2.2307
2.1579 2.2494
2.1763 2.1581
2.1105 2.2282
2.2086 2.2054
2.1998 2.1846
2.2449 2.1837
2.2351 2.2937
2.2007 2.2170
2.1675 2.1560
2.1692 2.1853
2.1641 2.2052
2.1824 2.1797
2.2462 2.2295
2.2512 2.1305
2.1989 2.1723
2.1712 2.2294
2.2481 2.1829
2.1746 2.1156
2.1564 2.2157
2.1753 2.1558
2.2030 2.0979
2.2162 2.1855
2.1984 2.1865
2.2687 2.2133
2.2005 2.2038
2.2046 2.1940
2.2021 2.2255
2.2638 2.2367
2.1751 2.2054
2.1354 2.2068
2.1444 2.2249
2.2513 2.1803
2.1307 2.1892
2.1486 2.1887
2.2676 2.1554
2.1688 2.1880
2.1740 2.2364
2.2509 2.2072
2.2176 2.2377
2.2686 2.1034
2.2616 2.2254
2.2128 2.1972
2.2017 2.2505
2.2300 2.2289
2.2739 2.1291
2.2363 2.1542
2.1695 2.1804
2.1585 2.2879
2.2575 2.2546
2.1182 2.2492
2.1826 2.2132
2.1665 2.2243
2.2057 2.2194
2.2389 2.2373
2.1364 2.1706
2.2103 2.2184
2.2438 2.1958
2.1939 2.2456
2.2092 2.2103
2.1596 2.1847
2.1597 2.1660
2.2010 2.1872
2.1953 2.2433
2.1717 2.0984
2.1945 2.2183
2.1315 2.1835
2.2267 2.1640
2.1654 2.1376
2.1762 2.1788
2.1871 2.2368
2.1999 2.1205
2.1647 2.1331
2.1662 2.1921
2.2598 2.1920
2.1122 2.2048
2.2020 2.1573
2.1833 2.2049
2.2318 2.1860
2.1878 2.2235
2.2115 2.1408
2.1532 2.2297
2.1292 2.1749
2.1846 2.2381
2.2015 2.2218
2.2741 2.1634
2.2537 2.1744
2.1152 2.2076
2.1636 2.2323
2.1694 2.2151
2.1894 2.2108
2.1468 2.2739
2.2097 2.1930
2.2054 2.1517
2.2029 2.1334
2.2243 2.1962
2.2179 2.1487
2.1139 2.1696
2.2059 2.2053
2.1357 2.2247
2.1484 2.1785
2.1690 2.1659
2.2103 2.1849
2.2164 2.1939
2.1312 2.1600
2.1941 2.1738
2.1580 2.3048
2.1731 2.2304
2.1582 2.2090
2.1484 2.2224
2.2048 2.1755
2.1694 2.1743
2.2684 2.1653
2.2338 2.2261
2.1771 2.1897
2.1918 2.2355
2.1876 2.2460
2.2010 2.2317
2.2143 2.2081
2.1892 2.1956
2.2011 2.1838
2.1514 2.1375
2.1853 2.1116
2.1826 2.2285
2.1489 2.1690
2.1485 2.1896
2.2225 2.1868
2.1567 2.2446
2.1578 2.2157
2.2237 2.1559
2.1754 2.1394
2.2054 2.1301
2.2181 2.1916
2.2187 2.2066
2.1908 2.2024
2.1451 2.1940
2.2089 2.1346
2.1610 2.2615
2.2268 2.1941
2.2002 2.1751
2.1497 2.2251
2.2412 2.2412
2.1873 2.1855
2.1791 2.2013
2.2268 2.1798
2.1569 2.1978
2.1405 2.2592
2.1601 2.1939
2.2541 2.2478
2.1328 2.1656
2.1627 2.1512
2.1895 2.2714
2.1358 2.2127
2.1203 2.2233
2.1338 2.1527
2.1771 2.1464
2.1563 2.2235
2.1404 2.2117
2.2418 2.2332
2.1816 2.1862
2.1250 2.2221
2.1637 2.1352
2.1791 2.1732
2.1691 2.1920
2.1878 2.2536
2.1429 2.1848
2.1741 2.1677
2.2100 2.2336
2.2146 2.1719
2.2041 2.1506
2.2225 2.1921
2.1893 2.2318
2.2342 2.2389
2.1971 2.2061
2.1764 2.2425
2.1248 2.2676
2.2227 2.1940
2.2246 2.2010
2.2046 2.1929
2.1572 2.2034
2.1622 2.1752
2.1898 2.2652
2.2438 2.1055
2.1662 2.2248
2.2268 2.1892
2.2360 2.1649
2.2108 2.1603
2.1802 2.2268
2.1788 2.1632
2.1865 2.1754
2.2150 2.1996
2.1929 2.1409
2.1877 2.2089
2.2128 2.2671
2.2420 2.1789
2.1395 2.2464
2.1915 2.1660
2.1654 2.1682
2.1686 2.2251
2.1836 2.1893
2.2185 2.1539
2.2271 2.1433
2.1742 2.2042
2.2424 2.1516
2.2123 2.2418
2.2515 2.2328
2.1536 2.1813
2.1772 2.2104
2.1783 2.2091
2.2826 2.2009
2.1829 2.2084
2.1365 2.2152
2.2033 2.1750
2.1640 2.1856
2.1502 2.1177
2.2586 2.2416
2.2367 2.1518
2.2296 2.1423
2.1979 2.2100
2.2018 2.2229
2.2254 2.2356
2.1989 2.2490
2.1967 2.1513
2.2005 2.2415
2.1888 2.2535
2.1596 2.1631
2.2367 2.1876
2.1836 2.2094
2.1533 2.2059
2.2144 2.1601
2.0928 2.1961
2.2031 2.1600
2.2050 2.2047
2.1985 2.1900
2.2151 2.2056
2.2587 2.2167
2.1617 2.1774
2.1678 2.1779
2.1719 2.2114
2.2104 2.0994
2.2673 2.2607
2.1798 2.1934
2.1280 2.1113
2.1961 2.2007
2.2167 2.1917
2.2405 2.1909
2.1717 2.1441
2.1986 2.2246
2.1814 2.1731
2.1495 2.2498
2.1871 2.2193
2.1914 2.2036
2.2057 2.2321
2.1320 2.1640
2.2167 2.2070
2.2229 2.1919
2.2023 2.1619
2.1605 2.1916
2.2132 2.2193
2.1586 2.1995
2.1826 2.1977
2.2047 2.2756
2.1893 2.1451
2.2077 2.2096
2.2748 2.2438
2.1417 2.2043
2.2045 2.2036
2.1963 2.2548
2.2662 2.2104
2.1682 2.2088
2.1623 2.2266
2.1486 2.2108
2.1560 2.1738
2.2457 2.2133
2.2094 2.2181
2.1790 2.1807
2.1802 2.1441
2.1620 2.1716
2.2001 2.1470
2.1084 2.1959
2.1653 2.1707
2.2199 2.1905
2.1945 2.2309
2.1899 2.1854
2.2302 2.1604
2.2702 2.2516
2.1346 2.2849
2.2097 2.1205
2.1580 2.1666
2.2033 2.1949
2.1529 2.1537
2.1814 2.2282
2.2423 2.2006
2.2398 2.2291
2.1569 2.2582
2.1742 2.2344
2.1749 2.2148
2.1849 2.2601
2.2100 2.1134
2.1850 2.1885
2.2240 2.1795
2.1969 2.1972
2.1887 2.2044
2.1691 2.1898
2.2223 2.2086
2.2108 2.1105
2.2123 2.1723
2.2496 2.1199
2.2287 2.2079
2.2333 2.1984
2.2082 2.2073
2.2045 2.1754
2.1913 2.1750
2.2282 2.2112
2.1673 2.2543
2.1638 2.1996
2.1737 2.2449
2.1907 2.1685
2.1273 2.2385
2.2119 2.1439
2.2114 2.2384
2.1986 2.1619
2.1583 2.1290
2.2198 2.2504
2.1890 2.2565
2.2445 2.1638
2.2264 2.1790
2.1218 2.2394
2.1778 2.1654
2.1698 2.2575
2.1731 2.1462
2.1820 2.1784
2.1316 2.1655
2.2285 2.1308
2.2394 2.1965
2.2342 2.1484
2.1349 2.1994
2.1426 2.1880
2.2346 2.1971
2.1769 2.2034
2.2670 2.1309
2.1936 2.2105
2.2346 2.1802
2.1773 2.2219
2.1978 2.1767
2.1966 2.2754
2.2231 2.1704
2.1593 2.1822
2.0983 2.1692
2.1692 2.1853
2.1677 2.2322
2.1856 2.2191
2.1749 2.1806
2.1537 2.2307
2.1814 2.1698
2.2501 2.2066
2.2085 2.2365
2.2505 2.1420
2.2102 2.2115
2.2323 2.2291
2.1929 2.1649
2.1170 2.2029
2.2036 2.1714
2.2071 2.2330
2.1415 2.1803
2.2203 2.0993
2.1846 2.2087
2.1997 2.1408
2.1358 2.2375
2.2009 2.2047
2.2630 2.2010
2.1670 2.2049
2.2308 2.1728
2.1827 2.2339
2.2097 2.1250
2.1528 2.2146
2.1803 2.1730
2.2218 2.1896
2.1816 2.1664
2.1825 2.1878
2.1850 2.2064
2.2558 2.1812
2.2056 2.1687
2.2233 2.1730
2.1498 2.1749
2.1645 2.2178
2.2014 2.1718
2.2033 2.2038
2.1456 2.2471
2.0997 2.1913
2.1766 2.2107
2.1388 2.1594
2.1849 2.1993
2.2099 2.1391
2.1991 2.2049
2.2240 2.1711
2.1997 2.1936
2.2036 2.2104
2.1961 2.2451
2.1813 2.2379
2.1917 2.1720
2.2242 2.1552
2.1393 2.2241
2.1580 2.2055
2.1790 2.1516
2.2534 2.2322
2.1988 2.2195
2.1254 2.2448
2.1787 2.1543
2.1929 2.1362
2.1876 2.1801
2.2010 2.2596
2.1164 2.2434
2.1624 2.2300
2.2334 2.1592
2.1731 2.1820
2.2306 2.2230
2.1975 2.1630
2.2397 2.1868
2.1353 2.2111
2.2100 2.1804
2.2331 2.1887
2.2010 2.1184
2.2397 2.1731
2.2133 2.1543
2.2747 2.1702
2.1779 2.2079
2.1394 2.2687
2.1833 2.2459
2.2385 2.2622
2.1987 2.1535
2.1618 2.2367
2.1812 2.2341
2.1727 2.1768
2.1463 2.2365
2.1371 2.1506
2.1762 2.2087
2.2126 2.2167
2.1967 2.2105
2.2174 2.1942
2.1524 2.2281
2.1863 2.2105
2.1691 2.1811
2.1943 2.2024
2.1588 2.1761
2.1844 2.1798
2.2281 2.2307
2.2210 2.2240
2.1972 2.2090
2.1643 2.2256
2.1981 2.2437
2.2275 2.1591
2.2196 2.2530
2.2200 2.2084
2.1498 2.2391
2.2375 2.2413
2.1627 2.2120
2.2511 2.1674
2.2147 2.1738
2.2589 2.2566
2.2137 2.2547
2.1623 2.1218
2.1353 2.1737
2.2335 2.1181
2.2203 2.2221
2.2423 2.1655
2.1723 2.2661
2.1783 2.1892
2.1648 2.1688
2.1563 2.1725
2.2426 2.1984
2.2065 2.1849
2.1857 2.2093
2.2250 2.2146
2.2513 2.2098
2.1793 2.2234
2.1307 2.2470
2.2021 2.1862
2.2265 2.2269
2.2025 2.1282
2.1421 2.2384
2.1945 2.2457
2.2511 2.1691
2.2257 2.1788
2.1184 2.2136
2.2125 2.2160
2.2723 2.1963
2.1920 2.2218
2.1843 2.1692
2.2406 2.1553
2.2483 2.1386
2.2071 2.2499
2.2204 2.1575
2.1362 2.2016
2.1692 2.1972
2.1823 2.1920
2.1751 2.2375
2.2016 2.2411
2.1978 2.2515
2.1198 2.2004
2.1737 2.1783
2.2364 2.1413
2.1907 2.2008
2.2105 2.1797
2.2200 2.2294
2.1382 2.1874
2.2130 2.1062
2.1829 2.1736
2.1708 2.1749
2.2504 2.2164
2.2142 2.1907
2.1654 2.1622
