# loss loss_val
5.9867 5.7990
5.9204 5.9835
6.0023 5.9409
5.8948 6.0224
5.9055 5.9757
5.8839 5.9649
6.0034 5.9124
5.9176 5.9527
5.9058 5.9840
5.9671 5.9901
5.9353 5.9838
5.9643 6.0133
5.8835 6.0093
5.9647 5.9871
5.9626 5.9430
5.8679 5.9846
5.9874 5.9180
5.9568 5.9362
5.9823 5.9892
5.9545 5.9701
5.9012 5.9486
5.9205 5.9566
5.9270 5.9775
5.9403 6.0033
5.9509 6.0257
5.9481 5.9851
5.8914 5.9054
5.8697 5.9915
5.9288 5.9068
5.8973 6.0064
5.9301 5.9823
5.9130 5.9609
5.9922 6.0207
5.9866 5.9687
5.9051 5.9336
5.9412 5.9066
5.9083 6.0390
5.9702 5.9652
5.9232 5.9349
5.8973 5.8221
5.9482 5.9648
5.9243 6.0164
5.8819 5.9717
5.9146 5.9775
5.8905 5.9776
5.9385 5.9637
5.9314 5.8822
5.9692 5.9061
5.9224 5.9732
5.8982 5.9666
5.9643 5.9609
5.9439 5.9501
5.8887 5.9797
5.8996 5.9898
5.9347 5.9990
5.9359 5.8722
5.9643 5.9518
5.9893 6.0317
5.9629 5.9414
5.9600 5.9536
5.8290 5.9693
5.8716 6.0223
5.9356 5.9360
5.9359 5.9717
5.8599 5.9360
5.9114 6.0151
5.8964 5.9904
6.0192 5.9560
5.9229 5.9148
5.9580 5.9172
5.9186 5.9868
5.9416 5.9823
5.8803 5.9663
5.9720 5.9296
5.9112 5.8913
5.9245 5.9453
5.8981 5.9518
5.8911 5.8945
5.9360 5.9753
5.8749 5.9696
5.9204 6.0704
5.9146 5.8692
5.9374 5.9442
5.9714 6.0470
5.9065 5.9084
5.9469 5.9122
5.8978 5.9560
5.9058 5.8964
5.9106 5.9717
5.9636 5.9684
5.9401 5.9107
5.9125 5.9252
5.9204 5.9404
5.9509 5.9857
5.9810 5.9583
5.8963 5.8860
6.0333 6.0254
5.9629 5.9455
5.9100 5.9574
5.9865 5.8946
5.9131 5.9772
5.9587 6.0267
5.9359 5.9405
5.9009 5.9679
5.8993 5.9382
5.9816 5.9345
5.9523 5.9809
5.9376 5.9019
5.9387 5.9940
5.8992 5.9340
5.9352 5.9662
5.8856 5.8956
5.9047 6.0245
5.9453 5.9807
5.9246 5.9444
5.9044 5.9022
5.9273 5.9532
5.9330 5.9243
5.9600 5.9186
5.8728 6.0230
5.9388 5.9300
5.9136 5.9401
5.9243 5.9641
5.9454 5.8948
5.9792 5.9236
5.9387 5.9710
5.8927 6.0180
5.8959 6.0117
5.9474 5.9588
5.9771 5.9545
5.8897 5.9233
5.9165 5.9633
5.9350 5.9724
6.0057 5.9657
5.9241 5.9731
5.9246 5.9265
5.9330 6.0335
5.9163 5.9231
5.8992 5.9886
5.9647 5.9840
5.9501 5.9445
5.9262 5.9485
5.9391 5.9238
5.9685 5.9649
5.9973 5.9787
5.8709 5.8934
5.9672 5.9451
5.9154 5.9725
5.9608 5.9527
5.9264 5.9787
5.9607 6.0114
5.9515 5.9606
5.9100 5.9337
5.9380 5.9824
5.9026 5.9683
5.9149 5.9447
5.9835 5.8869
6.0010 5.8526
5.9293 5.9986
5.9456 5.8697
6.0151 5.9813
5.9006 5.9701
5.9695 6.0700
5.9491 6.0118
5.9053 5.9560
5.9657 5.8942
5.9302 5.9647
5.9090 5.9053
5.8926 5.9733
6.0300 5.9582
5.8849 5.9012
5.9578 5.8952
5.8916 5.9456
5.8731 5.9862
5.8687 5.9686
5.9099 5.9322
5.9600 5.9490
5.9390 5.9456
5.9122 6.0348
5.9148 5.9624
5.9307 5.9089
5.9510 5.9378
5.9059 5.9496
5.8741 5.9129
5.9278 6.0168
5.9950 6.0109
5.9841 5.9692
5.9761 5.9884
5.8969 5.8749
5.8668 5.9075
6.0112 5.9302
5.9269 6.0255
5.9264 5.9378
5.9138 5.9535
5.9307 5.9633
5.9276 5.9842
5.9870 5.9302
5.8686 6.0863
5.9344 5.9788
5.8898 5.9864
5.8818 5.9502
5.9364 5.9370
5.9484 5.8643
5.8688 5.9498
5.9653 5.9780
5.9402 5.9771
5.9417 6.0117
5.9391 5.9969
5.9563 5.9151
5.9669 5.9648
5.9702 5.9696
5.9199 5.8684
5.9143 6.0133
5.9565 5.9496
5.8594 5.9965
5.9382 5.9078
5.9988 6.0007
5.8915 5.9605
5.9454 5.9838
5.8913 5.9305
5.9644 5.9701
5.9132 5.9200
5.8768 5.8959
5.9924 5.9993
5.9622 5.9724
5.9555 5.9472
5.9032 5.9533
5.8790 5.9768
5.9588 5.9388
5.8784 5.9489
5.9724 5.9176
5.9567 5.9258
5.9075 5.9648
5.8697 5.9166
5.9411 5.9270
5.8959 6.0185
5.9655 5.9556
5.9243 5.9635
5.9148 5.9433
5.8807 5.9700
5.9168 5.9478
5.9553 5.9893
5.8991 6.0086
5.9489 5.9403
5.9005 5.9120
5.9082 5.9467
5.9219 5.9343
5.8556 5.9951
5.9336 5.9176
5.8895 5.9753
5.9451 5.9100
5.9876 5.9346
5.8903 5.9628
5.9320 5.9666
5.8501 5.9383
5.9599 6.0172
5.9284 5.9068
5.8533 5.9749
5.8800 5.9856
5.9577 6.0286
5.8837 5.9436
5.9698 5.9973
5.9696 5.9746
5.9288 5.9266
5.8197 6.0029
5.9432 5.9577
5.9719 5.9277
5.8854 5.9223
5.9278 5.9075
5.9613 5.9498
6.0054 5.9273
5.9498 5.9518
5.9760 5.9222
5.9305 5.9751
5.9480 5.9752
5.9409 5.8789
5.9370 5.9899
5.8701 5.9895
5.9059 6.0401
5.9222 5.9315
5.9110 5.9687
5.8606 5.9004
5.9600 5.9759
5.9141 5.9818
5.8957 5.9965
5.8941 6.0036
5.9828 6.0098
5.9196 6.0220
5.9061 5.9726
5.9756 6.0497
5.9400 5.9961
5.9632 5.9553
5.9464 5.9309
5.9216 5.8920
5.9038 6.0133
6.0101 6.0357
5.9413 6.0189
5.9547 5.9711
5.9283 5.9464
6.0189 5.9366
5.9196 5.9264
5.9739 5.9786
5.8766 5.9196
5.9798 5.9814
5.8988 5.9808
5.8985 5.9740
5.9169 5.9293
5.9172 5.9530
5.9897 5.9410
5.9068 5.9400
5.9968 5.9562
5.8835 5.9802
6.0090 5.9555
5.9856 5.9553
5.9374 5.9320
5.9767 5.9441
5.9042 5.9053
5.9800 5.9529
5.9462 5.9843
6.0068 5.9317
5.9354 5.9385
5.8852 5.9548
5.9389 5.9064
5.8673 6.0095
5.9143 5.9590
5.9061 5.8992
5.8985 6.0084
5.9358 5.9335
5.8686 5.9746
5.9557 5.9580
5.8911 5.8960
6.0184 5.9164
5.8875 5.9520
5.9526 5.8966
5.9396 5.9078
5.9247 5.9535
5.8720 5.9640
5.9913 5.9428
5.9120 5.9607
5.8797 5.9796
5.8822 5.9997
5.9540 5.9767
5.9953 5.9372
5.9172 5.9325
5.9073 5.9647
5.9057 5.9127
5.9064 5.9429
5.9476 5.8961
5.9862 5.9280
5.9487 5.9507
5.9106 5.9575
5.8991 5.9959
5.8410 5.9103
5.9001 5.9758
5.9434 5.9399
5.9943 5.9634
5.9789 5.9605
5.9414 6.0163
5.9234 5.8657
5.9257 5.9475
5.9927 5.9701
5.8713 5.9330
5.8595 5.9479
5.9788 5.9720
5.9313 5.9761
5.9483 5.9892
5.9048 6.0132
6.0117 5.9585
5.9491 5.9287
5.8790 5.9000
5.9090 5.8892
5.9211 5.9274
5.9980 6.0050
5.9488 5.8816
5.9123 5.9764
5.9856 5.9288
5.8632 5.9719
5.8814 5.9290
5.8758 5.9840
5.9340 5.9291
6.0093 5.9225
5.9889 5.9376
5.9110 5.9740
5.8903 5.8983
5.8920 5.8870
5.8738 5.9434
5.9354 5.9510
5.9099 6.0184
5.8693 5.9490
6.0052 5.9215
5.8927 5.9215
5.9622 6.0549
5.9351 5.9121
5.9788 6.0411
5.9455 5.9961
5.8330 5.9003
5.9486 5.9697
5.9330 5.9116
5.9495 5.9818
5.8821 5.9441
5.8991 5.9063
5.9338 5.9598
5.9535 5.9355
5.8714 5.9564
5.9392 5.9705
5.8883 5.9712
5.9020 5.9425
5.9106 5.9560
5.9519 5.9363
5.9654 5.9663
5.8716 5.9778
5.9333 5.9358
5.9761 5.9086
5.9516 5.9009
5.9010 5.9172
5.9244 6.0135
5.9018 5.9651
6.0065 5.9651
6.0081 5.9816
5.9893 5.9519
5.9174 5.9593
5.8753 5.8751
5.9394 5.9154
5.9874 5.9176
5.8844 5.9593
6.0358 5.9598
5.9272 5.9558
5.9317 6.0249
5.9602 5.9239
5.9140 6.0099
5.9872 5.9799
5.9461 5.9205
5.9304 5.9454
5.9093 5.9537
5.9270 5.9713
5.8993 5.9234
5.8860 6.0345
5.9029 5.8848
5.9606 6.0119
5.9642 5.9367
5.9088 6.0130
5.9957 5.9594
5.9161 5.9097
5.9691 5.9212
5.9179 5.9944
5.8504 5.9649
5.9309 5.9970
5.9012 6.0267
5.9349 6.0114
5.8910 6.0232
5.9089 5.9288
5.8938 5.9357
5.9446 5.9830
5.9076 5.9629
5.9418 5.9337
5.8727 5.8939
5.8806 5.9870
5.9367 5.9615
5.9196 5.9712
5.9484 5.9293
5.9634 5.9243
5.9703 5.9420
5.9186 5.9147
5.9918 5.9683
5.9068 5.9407
5.8791 5.9610
5.8973 5.9048
5.9378 5.9319
5.9234 6.0236
6.0097 5.9701
5.9354 5.9513
5.8445 5.9735
5.9071 6.0032
5.9747 5.9169
5.9107 5.9589
5.9439 5.9010
5.9298 5.8859
5.9072 5.9369
5.8979 5.9421
6.0033 6.0156
5.9312 5.9462
5.9902 5.9589
5.8890 6.0033
5.9129 5.9772
5.9714 5.9973
5.8504 5.9566
5.9269 5.9108
5.9805 5.9162
5.9470 5.9483
5.9924 5.9363
5.9590 5.9737
5.9958 5.8970
5.9138 5.9687
5.9249 5.8521
5.9863 5.9676
5.9321 5.9401
5.8497 5.9971
5.8851 6.0607
5.9157 5.9378
5.9267 5.8957
5.9199 6.0059
5.8656 5.9578
5.9260 5.9429
5.9597 5.9387
5.9332 5.9304
5.9560 6.0547
5.9557 5.9566
5.9111 5.9469
5.9234 6.0012
5.8793 5.9128
5.8904 5.9642
5.9369 5.9288
5.9014 6.0222
5.9122 6.0310
5.8790 5.9873
5.9167 5.9491
5.9713 5.9653
5.9184 5.9578
5.9237 5.9845
5.8703 5.9447
5.9238 5.9752
5.9900 5.9448
5.9211 5.9982
5.8865 5.9663
5.9575 5.9440
5.9571 5.9731
5.9441 5.8746
5.9325 5.8909
5.8844 5.9144
5.9403 6.0023
5.9804 5.9347
5.9511 5.9374
5.8838 6.0396
5.8893 5.9754
5.8884 5.8997
5.9013 6.0270
5.9495 5.8936
5.9329 5.9224
5.9625 5.9355
5.8434 5.9832
5.9171 5.9796
5.9298 5.9142
5.8693 5.9432
5.9050 5.9158
5.9256 5.9355
5.9462 5.7895
5.9416 5.9086
5.9031 5.9129
5.9247 5.9225
5.9683 5.9870
5.8641 5.9622
5.9948 5.9923
5.9097 6.0057
5.9684 5.9713
5.9526 5.9006
5.9837 5.9516
5.9158 5.9318
5.8401 5.9419
5.9731 5.9791
5.9364 5.9023
5.9677 5.9134
5.9004 5.9481
5.9380 5.9127
5.9019 5.9506
5.9119 5.8762
5.9296 5.9415
5.9982 5.9720
5.9055 5.9081
5.9464 6.0422
5.9811 5.9563
5.8910 5.9619
5.9310 5.9384
5.9632 5.9008
5.9212 5.9374
5.9407 5.9607
5.9671 5.9099
5.9678 5.8954
6.0320 5.9608
5.8699 5.9423
5.9462 5.9991
5.8830 5.9861
5.9612 5.9816
5.8880 5.9705
5.9114 5.9652
5.8879 5.9556
6.0000 5.9003
5.9136 5.9922
5.9189 5.9100
5.9475 5.9311
5.8985 6.0301
5.9420 5.9122
5.8832 5.9054
5.9269 5.9336
5.8987 5.9694
5.8866 5.9779
5.9541 5.9905
5.8412 5.9780
5.9277 5.9589
5.9602 5.8943
5.9875 5.9099
5.9803 5.9952
5.8478 5.9203
5.9218 5.9188
5.8820 6.0246
5.9215 5.9550
5.9826 6.0607
5.9347 5.8929
5.9147 5.9554
5.9131 5.9499
5.9941 5.9946
5.9636 5.9486
5.8775 5.9369
5.9315 5.9660
5.9012 5.9389
5.9376 5.9571
5.9209 6.0288
5.9412 5.9933
5.9367 5.9231
5.9755 5.8779
5.9009 5.9570
5.9358 5.9567
5.9624 5.9589
6.0236 5.9190
5.9390 5.9746
5.8859 5.9485
5.8685 5.9110
5.9923 5.9930
5.9633 5.9644
5.9111 5.9312
5.9578 5.9525
5.9661 5.9692
5.9114 5.9878
5.9318 6.0377
5.9130 5.9302
5.9439 5.9457
5.9268 5.9230
5.9459 5.9696
5.8787 5.9278
5.8763 5.9667
5.8734 5.9787
5.9263 5.9954
5.9504 6.0019
5.9019 5.9194
5.9509 5.9475
5.9128 5.9168
5.9208 5.9012
5.9069 5.9468
5.8934 5.9732
5.9463 5.9089
5.9098 5.9757
5.9685 5.9868
5.9760 5.9260
5.8842 5.9817
5.8893 5.8787
5.9895 5.8430
5.9396 5.9410
5.8885 5.9654
5.9869 5.9117
5.9578 5.8251
5.9867 5.9524
5.9002 5.9472
5.8968 5.9631
5.9265 5.8942
6.0084 5.8601
5.9251 5.9354
5.9000 6.0384
5.9178 5.9178
5.9180 5.9559
5.9195 5.8678
5.9435 5.9758
5.8720 5.9147
5.9361 5.9857
5.9229 5.8689
5.9617 5.9566
5.9182 5.9425
5.9450 5.9629
5.9044 5.8769
5.8518 5.9114
5.9034 5.9401
5.9176 6.0408
5.8721 5.9784
5.9602 5.9443
5.8876 6.0119
5.8993 5.8841
5.9807 5.9741
5.8777 5.9554
5.9392 6.0036
5.9235 5.9881
5.9352 5.9210
5.9465 5.9972
5.9389 5.9293
5.9081 5.9619
5.9014 5.9138
5.9156 5.9673
5.8886 6.0163
5.9195 5.9655
5.9130 5.9759
5.9302 5.8977
5.8759 5.9266
5.8894 5.9939
5.9496 5.9495
5.8282 5.9748
5.9897 6.0140
5.9588 5.8842
5.9410 5.9487
5.9288 5.9784
5.8987 5.9421
5.8712 5.9982
5.8866 5.9597
5.9248 5.8670
5.9670 5.9703
6.0113 5.9638
5.9151 5.9894
5.8109 5.9718
5.8502 5.9494
5.8833 5.9733
5.9441 6.0162
5.9629 5.9698
5.9498 5.9852
5.9345 5.9472
5.9373 5.8876
5.9708 5.8947
5.9523 5.9476
5.8537 5.9049
5.8983 5.8949
5.9179 5.9854
5.8820 5.9622
5.9186 5.9738
5.9592 5.9651
5.8844 6.0289
5.8710 5.9671
5.9167 5.9585
5.9573 5.9570
5.9502 5.9724
5.8616 6.0246
5.9329 5.9655
5.9069 5.9147
5.8768 5.9695
5.8929 5.9470
5.8769 5.9389
5.9497 5.9055
5.9019 5.9873
5.9746 5.9145
5.8525 5.8650
5.8511 5.9607
5.9497 5.9823
5.9108 5.9042
5.8814 5.9398
5.9754 5.8901
5.9134 5.9887
5.9558 5.9608
5.9773 5.9277
5.9390 5.9843
5.8847 5.9423
5.8913 5.9719
5.9372 5.9531
5.9196 6.0023
5.9819 5.9855
5.9365 6.0080
5.9518 5.8999
5.9841 6.0242
5.9532 5.9602
6.0249 5.8795
5.9469 5.9379
5.9916 5.9420
5.9246 6.0185
5.9372 6.0307
6.0043 5.9731
5.9301 6.0195
5.8683 5.9789
5.9412 5.9146
5.9091 6.0335
5.8873 5.9712
5.8437 5.9356
5.9227 5.9728
5.8514 5.9130
5.9115 5.9876
5.9056 5.9173
5.9601 5.9463
5.9157 5.9138
5.9354 5.9565
5.8983 5.9306
5.8971 5.8864
5.8398 6.0206
5.8582 5.8801
5.9264 5.9888
5.8966 5.9147
5.9463 5.9448
5.9043 5.9275
5.9077 5.9622
5.8892 5.9405
5.9071 5.9271
5.9330 5.8869
5.8749 5.8928
5.9371 5.9374
5.9174 5.8787
5.8713 6.0162
5.9221 5.9317
5.8831 5.9888
5.9936 5.9634
5.9183 6.0303
5.9260 5.8672
5.9340 5.9800
5.9685 5.9547
5.9054 5.9938
5.9099 5.9091
5.8964 5.9613
5.9817 5.9810
5.8807 5.9349
5.9388 5.9601
5.8917 5.8972
5.9313 5.9319
5.9763 5.9860
5.9091 5.9134
5.9412 5.9512
5.9145 5.9508
5.9173 5.8339
5.9440 5.8478
5.8577 6.0328
5.9849 6.0464
5.9238 5.9385
5.8881 5.9425
5.8735 5.9215
5.9976 5.9262
6.0118 5.9063
5.9531 5.9526
5.9262 5.9859
5.8345 5.9676
5.8955 5.9449
5.9326 5.9112
5.9433 5.9239
5.9479 5.9409
5.9016 5.8789
5.9433 5.9347
5.9434 6.0239
5.8891 5.9396
5.8612 5.9621
5.9205 5.9150
5.9937 6.0715
5.8816 5.9389
5.9554 6.0408
5.9149 6.0022
5.9568 5.9277
5.9477 5.9854
5.9176 5.8742
5.9069 5.9293
5.9599 5.9172
5.9310 5.9947
5.9045 5.9648
5.9589 5.9957
5.9969 5.9870
5.8423 6.0506
5.9195 5.9023
5.9496 5.9173
5.9210 5.9218
5.9568 6.0209
5.9487 5.9755
5.9135 5.9347
5.9466 5.9193
5.9208 5.8982
5.9355 5.9844
5.9101 5.9851
5.9268 5.9525
5.8944 5.9568
5.8933 5.9312
5.8553 5.9005
5.9640 5.9677
5.8756 5.9668
5.9089 5.9495
5.8743 6.0529
6.0093 5.9306
5.8593 5.8786
5.8930 5.9891
5.9745 5.9402
5.9723 6.0195
5.9166 5.8745
5.9609 5.9427
5.8565 5.9413
5.8776 5.9453
5.8930 5.9807
5.8879 5.9771
5.9282 5.9441
5.9351 5.9662
5.9965 5.9631
5.9181 5.9561
5.9283 5.9696
5.9270 5.9293
5.8870 5.9524
5.9805 5.9217
6.0179 5.9611
5.9799 5.9893
5.9563 5.9874
5.9238 6.0088
5.9421 5.9085
5.9609 6.0141
5.8734 5.9249
5.9287 5.9189
5.9353 5.9838
5.9048 5.9177
5.9202 5.8436
5.8810 5.9030
5.9443 5.9423
5.8998 5.8795
5.9534 5.9378
5.8800 5.9410
5.9790 5.9717
5.9274 5.9806
5.9520 5.9447
5.9373 5.9825
5.8411 5.9460
5.9211 5.9249
5.9697 5.9268
5.8934 5.9700
5.9253 5.9004
5.9353 5.8643
5.9987 5.9071
5.9741 5.9190
5.9922 5.9231
5.8919 5.9088
5.9382 5.9543
5.9232 5.9264
5.9651 5.9766
5.8402 5.8470
5.9733 5.9578
5.9796 6.0103
5.9349 5.9936
5.8518 6.0030
5.8514 5.9116
5.9418 5.9482
5.9332 5.9559
5.9472 5.9201
5.9543 6.0137
5.9137 5.9487
5.9271 5.9661
5.8706 5.9350
5.8916 5.9849
5.9684 5.9081
5.8974 5.9621
5.9261 5.9463
5.9895 5.8874
5.9221 5.8587
5.8802 6.0370
5.9078 5.9366
5.9144 5.9377
5.9333 6.0302
5.8982 5.9403
5.9499 5.9859
5.9286 5.9599
5.9306 5.9870
5.9844 5.9137
5.9045 5.9084
5.9222 5.9840
5.9055 5.9104
6.0163 5.9815
5.8876 5.8815
5.8647 6.0150
5.9974 5.8758
5.8941 5.9907
5.9691 5.9105
5.9375 5.9559
5.9613 5.9418
5.8763 6.0369
5.9371 5.9826
5.8760 6.0107
5.9447 5.9183
5.9283 5.9687
5.9553 5.9276
5.9707 5.9815
5.9011 5.9932
5.9729 5.9918
5.8790 6.0223
5.8664 5.9801
5.8641 5.9301
5.9425 6.0232
5.9408 6.0094
5.8778 5.9584
5.9121 5.8948
5.9171 5.9130
5.9220 5.9327
5.9027 5.9484
5.8784 5.9360
5.9270 5.9763
5.9166 5.9648
5.8796 5.8747
5.9332 5.9277
5.8736 5.9236
6.0016 5.9066
5.8545 5.9221
5.9621 5.9230
5.9368 5.9485
5.9905 5.9950
5.8661 5.9940
5.8999 5.9085
5.9134 5.9513
5.9386 5.8904
5.9449 5.9435
6.0025 5.9376
5.9298 5.9781
5.9659 5.9073
5.9466 5.9115
5.9815 5.9215
5.9158 5.9357
5.7901 5.9278
5.9242 5.9201
5.9048 5.9481
5.9358 6.0639
5.9841 5.9261
5.9525 6.0398
5.9423 5.9712
5.9571 5.8783
5.8641 6.0674
5.9062 6.0229
5.9634 5.9223
5.9352 5.8965
5.9393 5.9890
5.9079 5.9585
5.9442 5.9589
5.8827 5.8891
5.8909 5.9158
5.9149 5.9571
5.9163 5.9852
5.9763 6.0039
5.8947 5.9891
5.8947 5.9872
5.8552 5.9893
5.8772 5.8969
5.9766 5.9108
5.9788 5.8869
5.9651 5.9444
5.9960 5.8867
5.8660 5.9463
5.8682 5.8719
5.9369 5.9249
5.9231 6.0092
5.9340 5.9382
5.9002 5.9816
5.9195 5.9590
5.8955 5.9047
5.9404 5.9850
5.9273 5.9366
5.9864 5.8652
5.9105 5.9313
5.8992 5.9987
5.9222 5.9026
5.9289 5.8594
5.8933 5.8810
5.9061 5.9825
5.8802 5.9280
5.9388 6.0021
6.0134 5.9545
5.9931 6.0170
5.9019 5.9991
5.8284 5.9072
5.8525 5.8981
5.9252 5.9571
5.8876 5.9162
5.9538 5.9941
5.8735 5.9399
5.8808 5.9376
5.9442 5.9279
5.9082 5.9788
5.8663 5.9651
5.9960 6.0443
5.9111 5.9526
5.8564 5.9713
5.8609 5.8929
5.9983 5.9402
5.8545 5.9503
5.9163 6.0058
5.9204 5.9612
5.9029 5.9867
5.8971 5.9301
5.8970 5.9534
5.9761 5.9387
5.8304 6.0110
5.9406 5.9628
5.9502 5.8717
5.9105 5.9213
5.8843 5.9758
5.8482 5.9692
5.8746 6.0065
5.9326 5.9290
5.8778 5.9527
5.9255 5.9473
5.8850 5.8886
5.9601 6.0140
5.8990 5.9863
5.9264 5.9665
5.9204 5.9927
5.9124 5.9806
5.9039 5.9873
5.8962 5.8836
5.9427 5.9068
5.8855 5.9800
5.9364 5.9661
5.9001 5.9106
5.9742 5.8702
5.9510 5.9096
5.8158 5.9239
5.9118 5.9110
5.9129 5.9692
6.0075 5.9610
5.9331 5.9906
5.8987 5.9719
5.9205 5.9627
5.9127 5.9315
5.9482 5.9585
5.8634 5.9211
5.8416 5.9358
5.9847 5.9664
5.9294 6.0011
5.9716 5.8939
5.9252 5.9428
5.9140 5.9182
5.8961 5.9944
5.9014 5.8922
5.9414 5.9261
5.8960 5.9557
5.8734 6.0236
5.9014 5.9110
5.9325 6.0260
5.9375 5.8789
5.8572 5.8985
5.9310 5.8829
5.9223 5.9020
5.9366 5.9660
5.8581 5.9338
5.8940 5.9119
5.9202 5.8672
5.9232 5.9759
5.9342 5.9501
5.9737 5.8963
5.8576 5.9671
5.9474 6.0071
5.8799 5.9510
5.8917 5.9369
5.9415 5.9491
5.8671 5.9447
5.9089 5.9396
5.9059 5.9760
5.9292 5.9324
5.9040 5.9242
5.8820 5.9615
5.9277 6.0141
5.9215 5.9349
5.9209 5.9362
5.9010 6.0121
5.9014 6.0247
5.9262 5.8915
5.9005 5.9724
5.9164 5.9179
5.9781 5.9052
5.9626 5.9262
5.8664 5.8626
5.8893 5.9357
5.9060 6.0024
5.9239 5.9319
5.8555 6.0126
5.8728 5.9566
5.9485 5.9188
5.9219 5.8840
5.8693 5.9557
5.9328 5.9644
5.9024 5.9918
5.8911 5.9488
5.9458 5.9535
5.9081 5.9544
5.9161 5.8937
5.9176 5.9718
5.9488 5.9619
5.8513 5.9574
5.9173 5.9292
5.9000 5.9390
5.9046 5.9109
6.0016 5.8972
5.9367 5.9469
5.9374 5.9554
5.9044 5.9632
5.9352 5.9540
5.8433 6.0444
5.9671 5.9975
5.9501 5.9678
5.8936 5.9219
5.9463 5.9883
5.9276 5.9624
5.9394 5.9007
5.9952 5.9773
5.9507 5.9638
5.9791 5.9547
5.9408 5.9123
5.9100 5.9520
5.9194 5.9574
5.8480 5.8970
5.9610 5.9561
5.8809 5.9194
5.9551 5.9857
5.9400 5.8931
5.9423 5.9744
5.9723 5.9407
5.9248 5.9434
5.9383 5.8921
5.8725 5.8984
5.9899 6.0080
5.9266 6.0030
5.8811 5.9147
5.9486 5.8521
5.8837 5.9087
5.9121 5.9071
5.9817 5.9625
5.8659 5.9412
5.9854 5.9105
5.8954 5.9514
5.9056 5.9833
5.9422 5.8972
5.9142 5.9564
5.9454 5.9762
5.8543 5.9850
5.9179 5.9652
5.8945 5.9489
5.9337 5.9138
5.8846 5.9413
5.9458 5.9672
5.9905 5.9595
5.9489 6.0425
5.9481 6.0443
5.8727 5.9571
5.8845 5.9735
5.9712 5.8773
5.9119 5.9186
5.8519 5.8742
5.9449 5.9324
5.8184 5.9229
5.9755 5.8941
5.9566 6.0076
5.9302 5.9821
5.9249 5.8965
5.9029 5.9435
5.9585 5.8800
5.8874 5.9360
5.9228 5.9219
5.9695 5.9519
5.9296 5.9171
5.9338 5.8830
5.9245 5.9838
5.9743 5.9105
5.9543 5.9481
5.9392 5.9274
5.9710 5.9056
5.9236 5.9346
5.9417 5.9043
5.9299 5.9049
5.8743 5.9085
5.8950 6.0039
5.9455 5.9701
5.9547 5.8658
5.9237 5.9224
5.9224 5.9549
5.8738 5.9995
5.9001 5.8959
5.9306 5.9556
5.8742 6.0151
5.9689 6.0048
5.9186 6.0297
5.9146 5.9527
6.0211 6.0242
5.9241 5.9102
5.8736 5.9041
5.9116 5.9201
5.9068 6.0073
5.8810 5.9896
5.9684 5.9544
5.9175 5.8612
5.9974 5.9330
5.9099 5.9664
5.8900 5.9065
5.9360 5.8644
5.9155 5.9905
5.8895 5.9618
5.8927 5.9955
5.8700 5.9963
5.8918 5.9382
5.8936 5.8793
5.9430 5.9474
5.9342 5.9180
5.9641 6.0029
5.9765 5.9456
5.8735 5.9435
5.9271 5.8655
5.9001 5.8951
5.8957 5.9108
5.8511 5.9422
5.8826 5.9955
5.8869 6.0019
5.8747 5.9593
5.9626 5.8887
5.9624 5.9067
5.8917 5.8808
5.8316 5.9764
5.9420 5.9921
5.9440 5.8811
5.9697 5.8783
5.8523 5.9619
5.9168 5.9832
5.9317 5.9889
5.9103 5.9719
5.9183 5.9755
5.8524 6.0114
5.9203 5.9742
5.8735 5.8854
5.9553 5.9640
5.9152 6.0240
5.9432 5.9816
5.9022 5.9961
5.9682 5.9658
5.9055 5.9297
5.8733 5.9104
5.9050 5.9307
5.9478 5.9013
5.9820 5.9084
5.9556 5.9726
5.9644 5.9613
5.9427 5.9486
5.8682 5.9409
5.9123 5.8878
5.9409 5.8985
5.9290 5.9198
5.9021 6.0020
5.9028 5.9552
5.8879 5.9319
5.8932 5.8764
5.9167 5.9437
5.9403 5.9515
5.9392 5.9177
5.9158 5.9896
5.9449 5.9715
5.8773 6.0045
5.8249 5.9895
5.8956 5.9472
5.9051 5.9314
5.9369 5.9286
6.0114 5.9895
5.9005 5.9499
5.9239 5.9672
5.9305 5.9115
5.9605 5.9521
5.9790 5.9100
5.9100 5.9796
5.9697 5.9330
5.9059 5.9357
5.8783 5.9620
5.8710 5.9992
5.9107 5.9634
5.8630 5.9496
5.8977 5.9905
5.9114 5.8814
5.9391 5.9415
5.8962 6.0066
5.9079 5.9651
5.9583 5.9468
5.9054 6.0107
5.8799 5.9413
5.9885 5.9111
5.9829 6.0052
5.9129 5.9046
5.9531 5.9384
5.9636 5.9613
5.8934 5.9581
5.9236 5.9043
5.9928 5.9463
5.8763 5.9536
5.9415 5.9579
5.8683 5.9528
5.9303 5.9448
5.9164 5.9430
5.8919 5.9662
5.9006 5.9585
5.9882 5.9981
5.8799 5.9871
5.8477 5.9393
5.9376 5.9615
5.8426 5.8753
5.8625 5.8683
5.9480 5.9369
5.9166 5.9680
5.8584 5.8837
5.8904 5.9511
5.9344 5.9427
5.9899 5.9948
5.8727 5.9603
5.9548 5.9159
5.9422 5.9517
5.9201 5.9083
5.9033 5.8706
5.9521 5.9038
5.8724 5.8764
5.9398 5.9858
5.9678 5.9541
5.9638 5.9269
5.9701 5.9227
